ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12582044,JF100076,01/01/2022 05:24:00 AM,089XX S LOOMIS ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2222,022,21,73,08B,1168564,1845472,2022,10/11/2022 04:45:59 PM,41.731497731,-87.658074565,"(41.731497731, -87.658074565)"
12582013,JF100259,01/01/2022 05:25:00 AM,069XX S STATE ST,0460,BATTERY,SIMPLE,CTA PLATFORM,false,false,0322,003,6,69,08B,1177495,1859111,2022,10/11/2022 04:45:59 PM,41.768727829,-87.624945647,"(41.768727829, -87.624945647)"
12604430,JF127632,01/01/2022 05:30:00 AM,050XX W WASHINGTON BLVD,0560,ASSAULT,SIMPLE,APARTMENT,false,false,1532,015,28,25,08A,1142718,1900032,2022,10/25/2022 04:46:49 PM,41.88173649,-87.751406401,"(41.88173649, -87.751406401)"
12582077,JF100322,01/01/2022 05:30:00 AM,021XX N KOSTNER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2522,025,35,20,14,1146712,1913747,2022,10/11/2022 04:45:59 PM,41.919296663,-87.736389946,"(41.919296663, -87.736389946)"
12582021,JF100268,01/01/2022 05:30:00 AM,003XX W 31ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0914,009,11,34,08B,1174684,1884405,2022,10/11/2022 04:45:59 PM,41.838200119,-87.634495491,"(41.838200119, -87.634495491)"
12582047,JF100266,01/01/2022 05:38:00 AM,082XX S HOUSTON AVE,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,false,false,0424,004,7,46,04B,1197919,1850918,2022,10/11/2022 04:45:59 PM,41.745759689,-87.55035613,"(41.745759689, -87.55035613)"
12582073,JF100289,01/01/2022 05:40:00 AM,049XX W ADAMS ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1533,015,28,25,08B,1143572,1898880,2022,10/11/2022 04:45:59 PM,41.878559327,-87.748299331,"(41.878559327, -87.748299331)"
12582557,JF100283,01/01/2022 05:40:00 AM,043XX S ARCHER AVE,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,0821,008,14,58,05,1155614,1875367,2022,10/11/2022 04:45:59 PM,41.813803157,-87.704715262,"(41.813803157, -87.704715262)"
12582744,JF101094,01/01/2022 05:45:00 AM,071XX S CRANDON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0333,003,5,43,08B,1192783,1858130,2022,10/11/2022 04:45:59 PM,41.765676702,-87.568940263,"(41.765676702, -87.568940263)"
12582162,JF100377,01/01/2022 05:50:00 AM,086XX S EUCLID AVE,0810,THEFT,OVER $500,STREET,false,true,0412,004,8,45,06,1190686,1848030,2022,10/11/2022 04:45:59 PM,41.738012299,-87.576951771,"(41.738012299, -87.576951771)"
12582147,JF100301,01/01/2022 06:00:00 AM,005XX E 42ND PL,1020,ARSON,BY FIRE,CONSTRUCTION SITE,false,false,0214,002,4,38,09,1180617,1876947,2022,10/11/2022 04:45:59 PM,41.817600294,-87.612954206,"(41.817600294, -87.612954206)"
12582146,JF100386,01/01/2022 06:00:00 AM,008XX S KEDVALE AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,1132,011,24,26,08B,1148849,1895988,2022,10/11/2022 04:45:59 PM,41.870523003,-87.728997857,"(41.870523003, -87.728997857)"
12584282,JF100317,01/01/2022 06:00:00 AM,017XX W 43RD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0924,009,15,61,14,1165506,1876184,2022,10/11/2022 04:45:59 PM,41.815840798,-87.668407339,"(41.815840798, -87.668407339)"
12765717,JF323302,01/01/2022 06:00:00 AM,014XX W MADISON ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER (SPECIFY),false,false,1224,012,27,28,26,1167013,1900136,2022,10/25/2022 04:46:49 PM,41.881535168,-87.662192716,"(41.881535168, -87.662192716)"
12582121,JF100380,01/01/2022 06:00:00 AM,025XX E 83RD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0423,004,7,46,14,1194723,1850435,2022,10/11/2022 04:45:59 PM,41.744513504,-87.562082512,"(41.744513504, -87.562082512)"
26543,JF100284,01/01/2022 06:02:00 AM,060XX S BISHOP ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0713,007,16,67,01A,1167696,1864789,2022,08/31/2022 04:51:30 PM,41.784524829,-87.660701084,"(41.784524829, -87.660701084)"
12582046,JF100354,01/01/2022 06:05:00 AM,084XX S KEATING AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,true,true,0834,008,18,70,14,1146096,1848286,2022,10/11/2022 04:45:59 PM,41.739674102,-87.740313487,"(41.739674102, -87.740313487)"
12582636,JF100297,01/01/2022 06:15:00 AM,011XX W 77TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,0612,006,17,71,14,1169875,1853737,2022,10/11/2022 04:45:59 PM,41.754149706,-87.653032503,"(41.754149706, -87.653032503)"
12582169,JF100348,01/01/2022 06:18:00 AM,005XX W 128TH ST,051B,ASSAULT,AGGRAVATED - OTHER FIREARM,RESIDENCE,false,true,0523,005,9,53,04A,1175304,1820010,2022,10/11/2022 04:45:59 PM,41.661478456,-87.634140624,"(41.661478456, -87.634140624)"
12582104,JF100304,01/01/2022 06:30:00 AM,054XX S ST LOUIS AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,false,false,0822,008,14,63,04A,1153967,1868504,2022,10/25/2022 04:46:49 PM,41.795003027,-87.710938936,"(41.795003027, -87.710938936)"
12582039,JF100313,01/01/2022 06:30:00 AM,052XX S WINCHESTER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0932,009,16,61,14,1164241,1869939,2022,10/11/2022 04:45:59 PM,41.798730547,-87.673223559,"(41.798730547, -87.673223559)"
12582409,JF100726,01/01/2022 06:30:00 AM,028XX S UNION AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0914,009,11,60,05,1172089,1886082,2022,10/11/2022 04:45:59 PM,41.842859493,-87.643968332,"(41.842859493, -87.643968332)"
12582040,JF100312,01/01/2022 06:30:00 AM,111XX S LONGWOOD DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,2212,022,19,75,08B,1164854,1830713,2022,10/11/2022 04:45:59 PM,41.691075689,-87.672080976,"(41.691075689, -87.672080976)"
12582031,JF100321,01/01/2022 06:47:00 AM,054XX S INDIANA AVE,141B,WEAPONS VIOLATION,UNLAWFUL USE - OTHER FIREARM,APARTMENT,false,false,0231,002,3,40,15,1178523,1869049,2022,10/11/2022 04:45:59 PM,41.795975401,-87.620875709,"(41.795975401, -87.620875709)"
12582779,JF100320,01/01/2022 06:58:00 AM,047XX N AVERS AVE,0460,BATTERY,SIMPLE,APARTMENT,false,true,1723,017,35,14,08B,1149866,1931319,2022,10/11/2022 04:45:59 PM,41.967454812,-87.724342963,"(41.967454812, -87.724342963)"
12582384,JF100676,01/01/2022 07:00:00 AM,080XX S MARSHFIELD AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,true,0611,006,21,71,08A,1166742,1851339,2022,10/11/2022 04:45:59 PM,41.747636666,-87.664582243,"(41.747636666, -87.664582243)"
12751649,JF306083,01/01/2022 07:00:00 AM,095XX S DOBSON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,true,0511,005,8,50,14,1184887,1841857,2022,10/25/2022 04:46:49 PM,41.721210793,-87.598390706,"(41.721210793, -87.598390706)"
12582037,JF100346,01/01/2022 07:00:00 AM,051XX S WESTERN BLVD,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,false,false,0932,009,15,63,15,1161391,1870623,2022,10/11/2022 04:45:59 PM,41.800667113,-87.683656208,"(41.800667113, -87.683656208)"
12582172,JF100402,01/01/2022 07:00:00 AM,052XX S RACINE AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,false,true,0934,009,20,61,04B,1169212,1870103,2022,10/11/2022 04:45:59 PM,41.799074381,-87.654989086,"(41.799074381, -87.654989086)"
12625602,JF153761,01/01/2022 07:00:00 AM,029XX W JACKSON BLVD,1562,SEX OFFENSE,AGGRAVATED CRIMINAL SEXUAL ABUSE,RESIDENCE,false,false,1124,011,27,27,17,1156632,1898547,2022,10/25/2022 04:46:49 PM,41.877391241,-87.700354449,"(41.877391241, -87.700354449)"
12583185,JF101622,01/01/2022 07:00:00 AM,050XX N MARINE DR,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2024,020,48,3,14,1169767,1933713,2022,10/11/2022 04:45:59 PM,41.973612537,-87.651099188,"(41.973612537, -87.651099188)"
12583162,JF101440,01/01/2022 07:15:00 AM,024XX N CANNON DR,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,1935,019,43,7,06,1174588,1916485,2022,10/11/2022 04:45:59 PM,41.926231713,-87.633888347,"(41.926231713, -87.633888347)"
12583898,JF101804,01/01/2022 07:15:00 AM,016XX W BELMONT AVE,0890,THEFT,FROM BUILDING,BAR OR TAVERN,false,false,1922,019,47,6,06,1164847,1921310,2022,10/11/2022 04:45:59 PM,41.939684244,-87.669544458,"(41.939684244, -87.669544458)"
12582180,JF100435,01/01/2022 07:30:00 AM,080XX S ESCANABA AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,true,0422,004,7,46,08A,1196894,1852256,2022,10/11/2022 04:45:59 PM,41.749456794,-87.554067444,"(41.749456794, -87.554067444)"
12582124,JF100355,01/01/2022 07:30:00 AM,065XX S MARYLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0321,003,20,42,08B,1183017,1861869,2022,10/11/2022 04:45:59 PM,41.776169458,-87.604619279,"(41.776169458, -87.604619279)"
12583516,JF102002,01/01/2022 07:30:00 AM,006XX E 115TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0531,005,9,50,07,1182383,1828813,2022,10/11/2022 04:45:59 PM,41.685474655,-87.607964681,"(41.685474655, -87.607964681)"
12582060,JF100349,01/01/2022 07:36:00 AM,015XX E 69TH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,ALLEY,false,false,0332,003,5,43,04A,1187763,1859548,2022,10/25/2022 04:46:49 PM,41.769688763,-87.587294839,"(41.769688763, -87.587294839)"
12582102,JF100358,01/01/2022 07:48:00 AM,065XX S HERMITAGE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0725,007,15,67,08B,1165793,1861356,2022,10/11/2022 04:45:59 PM,41.775144877,-87.667775682,"(41.775144877, -87.667775682)"
12582140,JF100367,01/01/2022 07:50:00 AM,009XX W RANDOLPH ST,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,false,false,1224,012,27,28,03,1169948,1901222,2022,10/11/2022 04:45:59 PM,41.884451738,-87.651383878,"(41.884451738, -87.651383878)"
12582874,JF100385,01/01/2022 07:56:00 AM,076XX S STEWART AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,0621,006,17,69,08A,1174949,1854311,2022,10/11/2022 04:45:59 PM,41.755613227,-87.634420924,"(41.755613227, -87.634420924)"
12715589,JF262307,01/01/2022 08:00:00 AM,042XX W JACKSON BLVD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,1132,011,28,26,11,1148189,1898349,2022,10/25/2022 04:46:49 PM,41.877014589,-87.731360167,"(41.877014589, -87.731360167)"
12582093,JF100427,01/01/2022 08:00:00 AM,017XX W 21ST PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1234,012,25,31,08B,1165094,1889788,2022,10/11/2022 04:45:59 PM,41.853180317,-87.66953301,"(41.853180317, -87.66953301)"
12670724,JF207880,01/01/2022 08:00:00 AM,012XX N KEELER AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,2534,025,37,23,11,1148149,1908111,2022,10/25/2022 04:46:49 PM,41.903803352,-87.731255534,"(41.903803352, -87.731255534)"
12740244,JF292084,01/01/2022 08:00:00 AM,073XX S HONORE ST,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,false,false,0735,007,17,67,11,1165289,1856039,2022,10/25/2022 04:46:49 PM,41.760564998,-87.669773658,"(41.760564998, -87.669773658)"
12582714,JF101067,01/01/2022 08:00:00 AM,054XX N CAMPBELL AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,false,2011,020,40,4,26,1158693,1935981,2022,10/11/2022 04:45:59 PM,41.980070813,-87.691758539,"(41.980070813, -87.691758539)"
12582143,JF100376,01/01/2022 08:00:00 AM,038XX W POLK ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,1133,011,24,26,14,1150989,1896093,2022,10/11/2022 04:45:59 PM,41.870769523,-87.721138394,"(41.870769523, -87.721138394)"
12584020,JF102466,01/01/2022 08:00:00 AM,001XX E 119TH ST,0810,THEFT,OVER $500,STREET,false,false,0532,005,9,53,06,1179290,1826092,2022,10/11/2022 04:45:59 PM,41.678078737,-87.619369904,"(41.678078737, -87.619369904)"
12589192,JF108744,01/01/2022 08:00:00 AM,130XX S DREXEL AVE,0810,THEFT,OVER $500,CHA APARTMENT,false,true,0533,005,9,54,06,1184475,1818674,2022,10/11/2022 04:45:59 PM,41.657603219,-87.600622022,"(41.657603219, -87.600622022)"
12598802,JF119732,01/01/2022 08:00:00 AM,103XX S PEORIA ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,2232,022,34,73,11,1172143,1836200,2022,10/11/2022 04:45:59 PM,41.705976221,-87.645234805,"(41.705976221, -87.645234805)"
12607787,JF131781,01/01/2022 08:00:00 AM,050XX S ELIZABETH ST,1195,DECEPTIVE PRACTICE,FINANCIAL EXPLOITATION OF AN ELDERLY OR DISABLED PERSON,APARTMENT,false,true,0933,009,20,61,11,1168843,1871376,2022,10/11/2022 04:45:59 PM,41.802575618,-87.656305524,"(41.802575618, -87.656305524)"
12622163,JF149321,01/01/2022 08:00:00 AM,017XX W 58TH ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0715,007,15,67,06,1165829,1866235,2022,10/11/2022 04:45:59 PM,41.788532709,-87.667505215,"(41.788532709, -87.667505215)"
12657859,JF192397,01/01/2022 08:00:00 AM,035XX W GRENSHAW ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,false,false,1133,011,24,29,26,1152917,1894829,2022,10/11/2022 04:45:59 PM,41.867263017,-87.714093468,"(41.867263017, -87.714093468)"
12582100,JF100375,01/01/2022 08:04:00 AM,006XX S INDEPENDENCE BLVD,0265,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - OTHER,STREET,false,false,1133,011,24,27,02,1151362,1897011,2022,10/11/2022 04:45:59 PM,41.87328131,-87.71974488,"(41.87328131, -87.71974488)"
12582549,JF100833,01/01/2022 08:14:00 AM,057XX S MORGAN ST,1261,DECEPTIVE PRACTICE,UNAUTHORIZED VIDEOTAPING,APARTMENT,false,false,0712,007,16,68,11,1170623,1866798,2022,10/11/2022 04:45:59 PM,41.789974421,-87.649910981,"(41.789974421, -87.649910981)"
12582096,JF100426,01/01/2022 08:30:00 AM,009XX N WALLER AVE,0560,ASSAULT,SIMPLE,APARTMENT,true,true,1511,015,29,25,08A,1138186,1905680,2022,10/11/2022 04:45:59 PM,41.897318443,-87.767911378,"(41.897318443, -87.767911378)"
12583226,JF101629,01/01/2022 08:30:00 AM,047XX S DR MARTIN LUTHER KING JR DR,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,false,true,0223,002,3,38,04B,1179661,1873623,2022,10/11/2022 04:45:59 PM,41.808500903,-87.616562762,"(41.808500903, -87.616562762)"
12582067,JF100388,01/01/2022 08:45:00 AM,024XX W CHICAGO AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,1221,012,26,24,06,1160005,1905256,2022,10/11/2022 04:45:59 PM,41.895732399,-87.687784384,"(41.895732399, -87.687784384)"
12582231,JF100404,01/01/2022 08:45:00 AM,081XX S EBERHART AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,false,true,0631,006,6,44,04A,1180990,1851137,2022,10/11/2022 04:45:59 PM,41.746766617,-87.612379773,"(41.746766617, -87.612379773)"
12582108,JF100396,01/01/2022 08:49:00 AM,039XX W OGDEN AVE,0850,THEFT,ATTEMPT THEFT,SMALL RETAIL STORE,false,false,1013,010,22,29,06,1150286,1889027,2022,10/11/2022 04:45:59 PM,41.851393305,-87.723903515,"(41.851393305, -87.723903515)"
12780801,JF341187,01/01/2022 09:00:00 AM,009XX N HARDING AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,STREET,false,true,1112,011,37,23,11,1149885,1905947,2022,10/25/2022 04:46:49 PM,41.897831506,-87.72493511,"(41.897831506, -87.72493511)"
12869660,JF447057,01/01/2022 09:00:00 AM,006XX W RANDOLPH ST,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,false,false,0121,001,42,28,06,1171722,1901225,2022,10/26/2022 04:49:37 PM,41.884421101,-87.644869479,"(41.884421101, -87.644869479)"
12659157,JF193679,01/01/2022 09:00:00 AM,085XX S EUCLID AVE,1195,DECEPTIVE PRACTICE,FINANCIAL EXPLOITATION OF AN ELDERLY OR DISABLED PERSON,RESIDENCE,false,false,0412,004,8,45,11,1190671,1848761,2022,10/25/2022 04:46:49 PM,41.740018593,-87.576983188,"(41.740018593, -87.576983188)"
12768939,JF327081,01/01/2022 09:00:00 AM,048XX W MELROSE ST,1170,DECEPTIVE PRACTICE,IMPERSONATION,RESIDENCE,false,true,1634,016,31,15,11,1143552,1921170,2022,10/25/2022 04:46:49 PM,41.939725879,-87.747814076,"(41.939725879, -87.747814076)"
12582760,JF101138,01/01/2022 09:00:00 AM,008XX N WESTERN AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,1212,012,1,24,06,1160250,1905724,2022,10/11/2022 04:45:59 PM,41.897011568,-87.686871602,"(41.897011568, -87.686871602)"
12583416,JF101878,01/01/2022 09:00:00 AM,052XX W NORTH AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,false,true,2532,025,37,25,20,1140804,1910126,2022,10/11/2022 04:45:59 PM,41.909471035,-87.758186188,"(41.909471035, -87.758186188)"
12582805,JF101163,01/01/2022 09:00:00 AM,100XX W OHARE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,AIRPORT PARKING LOT,false,false,1651,016,41,76,07,1100658,1934241,2022,10/11/2022 04:45:59 PM,41.976290414,-87.905227221,"(41.976290414, -87.905227221)"
12591939,JF112276,01/01/2022 09:00:00 AM,070XX S PRAIRIE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0322,003,6,69,06,1179259,1858379,2022,10/11/2022 04:45:59 PM,41.766679093,-87.618502048,"(41.766679093, -87.618502048)"
12582866,JF101267,01/01/2022 09:00:00 AM,022XX E 75TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,false,0414,004,7,43,08A,1192295,1855670,2022,10/11/2022 04:45:59 PM,41.758938155,-87.570808838,"(41.758938155, -87.570808838)"
12586589,JF105584,01/01/2022 09:00:00 AM,006XX W HARRISON ST,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,OTHER (SPECIFY),false,false,0124,001,25,28,07,1172310,1897566,2022,10/11/2022 04:45:59 PM,41.874367597,-87.64281839,"(41.874367597, -87.64281839)"
12600363,JF122539,01/01/2022 09:00:00 AM,017XX W NORTH SHORE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,false,false,2432,024,49,1,11,1163621,1944556,2022,10/11/2022 04:45:59 PM,42.003498154,-87.67339223,"(42.003498154, -87.67339223)"
12597983,JF118749,01/01/2022 09:00:00 AM,071XX S CYRIL AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,true,0333,003,5,43,11,1190603,1857792,2022,10/11/2022 04:45:59 PM,41.764802087,-87.576941433,"(41.764802087, -87.576941433)"
12602117,JF124741,01/01/2022 09:00:00 AM,069XX S STONY ISLAND AVE,0890,THEFT,FROM BUILDING,PAWN SHOP,false,false,0332,003,5,43,06,1188043,1859351,2022,10/11/2022 04:45:59 PM,41.769141509,-87.586274771,"(41.769141509, -87.586274771)"
12614535,JF140182,01/01/2022 09:00:00 AM,069XX S STATE ST,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,false,false,0322,003,6,69,06,1177502,1859001,2022,10/11/2022 04:45:59 PM,41.768425819,-87.62492331,"(41.768425819, -87.62492331)"
12625131,JF153261,01/01/2022 09:00:00 AM,084XX S BLACKSTONE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,false,false,0412,004,8,45,11,1187675,1849140,2022,10/11/2022 04:45:59 PM,41.741130339,-87.587947946,"(41.741130339, -87.587947946)"
12632191,JF161743,01/01/2022 09:00:00 AM,005XX N CENTRAL PARK AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,1121,011,27,23,08A,1152287,1903466,2022,10/11/2022 04:45:59 PM,41.890976315,-87.716178298,"(41.890976315, -87.716178298)"
12643807,JF175579,01/01/2022 09:00:00 AM,072XX S PRINCETON AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,0731,007,6,69,11,1175546,1856990,2022,10/11/2022 04:45:59 PM,41.762951389,-87.632153051,"(41.762951389, -87.632153051)"
12582138,JF100412,01/01/2022 09:09:00 AM,002XX N KENNETH AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,true,1113,011,28,26,08A,1146691,1900729,2022,10/11/2022 04:45:59 PM,41.883574286,-87.736799695,"(41.883574286, -87.736799695)"
12582101,JF100418,01/01/2022 09:15:00 AM,039XX W 47TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0821,008,14,57,08B,1151020,1873181,2022,10/11/2022 04:45:59 PM,41.807895444,-87.721623663,"(41.807895444, -87.721623663)"
12582541,JF100840,01/01/2022 09:15:00 AM,057XX W 63RD PL,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,false,false,0812,008,13,64,26,1139196,1861847,2022,10/11/2022 04:45:59 PM,41.777015746,-87.765266457,"(41.777015746, -87.765266457)"
26545,JF100403,01/01/2022 09:16:00 AM,010XX N HAMLIN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,1112,011,27,23,01A,1150862,1906603,2022,08/31/2022 04:51:30 PM,41.899612568,-87.721329475,"(41.899612568, -87.721329475)"
12588535,JF100421,01/01/2022 09:18:00 AM,086XX S MORGAN ST,0810,THEFT,OVER $500,RESIDENCE,false,false,0613,006,21,71,06,1171157,1847571,2022,10/11/2022 04:45:59 PM,41.737201463,-87.648514232,"(41.737201463, -87.648514232)"
12582112,JF100429,01/01/2022 09:27:00 AM,064XX S BISHOP ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,false,false,0725,007,16,67,15,1167775,1861942,2022,10/11/2022 04:45:59 PM,41.776710613,-87.660493114,"(41.776710613, -87.660493114)"
12582190,JF100432,01/01/2022 09:28:00 AM,027XX W FRANCIS PL,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE / HEALTH OF CHILD,APARTMENT,false,false,1431,014,1,22,20,1157697,1913459,2022,10/11/2022 04:45:59 PM,41.918289451,-87.696037332,"(41.918289451, -87.696037332)"
12582116,JF100431,01/01/2022 09:30:00 AM,091XX S COMMERCIAL AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,0424,004,10,46,08A,1197731,1844980,2022,10/11/2022 04:45:59 PM,41.729470047,-87.551242708,"(41.729470047, -87.551242708)"
12648917,JF181212,01/01/2022 09:35:00 AM,077XX W PATTERSON AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,1631,016,38,17,11,,,2022,03/22/2022 04:48:02 PM,,,
12582256,JF100474,01/01/2022 09:45:00 AM,025XX W FULLERTON AVE,0291,CRIMINAL SEXUAL ASSAULT,ATTEMPT NON-AGGRAVATED,RESIDENCE,false,true,1431,014,1,22,02,1159138,1915868,2022,10/11/2022 04:45:59 PM,41.924870416,-87.690676659,"(41.924870416, -87.690676659)"
12871268,JF448909,01/01/2022 10:00:00 AM,027XX S KOMENSKY AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,1031,010,22,30,08A,1149824,1885419,2022,10/27/2022 04:44:31 PM,41.841501478,-87.725692875,"(41.841501478, -87.725692875)"
12582193,JF100449,01/01/2022 10:00:00 AM,043XX W CERMAK RD,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,false,false,1013,010,22,29,14,1147813,1889020,2022,10/11/2022 04:45:59 PM,41.851421899,-87.732980278,"(41.851421899, -87.732980278)"
12582159,JF100457,01/01/2022 10:00:00 AM,066XX N ASHLAND AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,2432,024,49,1,05,1164401,1944376,2022,10/11/2022 04:45:59 PM,42.002987696,-87.670527768,"(42.002987696, -87.670527768)"
12582537,JF100732,01/01/2022 10:00:00 AM,017XX W HOWARD ST,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,ALLEY,false,false,2422,024,,1,02,1163643,1950346,2022,10/11/2022 04:45:59 PM,42.019385566,-87.673147017,"(42.019385566, -87.673147017)"
12691814,JF232762,01/01/2022 10:00:00 AM,030XX W CORTLAND ST,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,APARTMENT,false,true,1421,014,1,22,26,1155693,1912465,2022,10/25/2022 04:46:49 PM,41.915602463,-87.703427017,"(41.915602463, -87.703427017)"
12685455,JF225583,01/01/2022 10:00:00 AM,060XX S WOLCOTT AVE,1582,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,RESIDENCE,true,false,0714,007,15,67,17,1164725,1864537,2022,10/25/2022 04:46:49 PM,41.783896571,-87.671601105,"(41.783896571, -87.671601105)"
12760887,JF317397,01/01/2022 10:00:00 AM,048XX S KEATING AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0815,008,14,56,06,1145507,1872183,2022,10/25/2022 04:46:49 PM,41.805262675,-87.741869391,"(41.805262675, -87.741869391)"
